idx,success,feasible,optimal,action_count,optimal_length,end,error,actions,prediction
716,False,True,False,4,6,"[4, 4]",,up up right right,up up right right
717,False,True,False,3,4,"[5, 5]",,right right down,right right down
718,True,True,True,4,4,"[4, 2]",,left left left down,left left left down
719,True,True,True,2,2,"[1, 3]",,right down,right down
720,True,True,True,4,4,"[1, 5]",,right right right right,right right right right
721,True,True,True,2,2,"[1, 4]",,up right,up right
722,True,True,True,1,1,"[5, 4]",,down,down
723,True,True,True,1,1,"[0, 3]",,right,right
724,True,True,True,6,6,"[0, 1]",,up left up up up left,up left up up up left
725,False,True,False,4,6,"[4, 2]",,up up right right,up up right right
726,False,False,False,2,2,"[4, 6]",out_of_bounds,up right,up right
727,False,True,False,7,9,"[0, 4]",,up up up right right right right,up up up right right right right
728,False,True,False,3,3,"[4, 2]",,up right right,up right right
729,True,True,True,4,4,"[1, 4]",,up up right right,up up right right
730,False,False,False,4,6,"[6, 2]",out_of_bounds,right down right right,right down right right
731,True,True,True,1,1,"[5, 3]",,right,right
732,False,True,False,1,3,"[5, 0]",,up,up
733,True,True,True,5,5,"[1, 4]",,up up up right right,up up up right right
734,False,True,False,8,10,"[4, 5]",,right right right right down down down down,right right right right down down down down
735,True,True,True,4,4,"[3, 3]",,left down down down,left down down down
736,True,True,True,4,4,"[2, 4]",,right right right down,right right right down
737,True,True,True,4,4,"[3, 0]",,left left left left,left left left left
738,False,True,False,3,5,"[4, 5]",,down down down,down down down
739,False,False,False,2,2,"[1, 6]",out_of_bounds,right down,right down
740,False,True,False,2,4,"[3, 5]",,up left,up left
741,False,True,False,5,7,"[4, 4]",,right down down down down,right down down down down
742,False,True,False,5,8,"[5, 2]",,up left left left left,up left left left left
743,True,True,True,4,4,"[0, 5]",,up right right right,up right right right
744,False,True,False,2,4,"[4, 4]",,right down,right down
745,False,True,False,6,8,"[4, 1]",,left left down down down down,left left down down down down
746,False,True,False,6,8,"[5, 4]",,right right right down down down,right right right down down down
747,True,True,True,4,4,"[4, 4]",,right down down down,right down down down
748,True,True,True,3,3,"[1, 4]",,up up right,up up right
749,True,True,True,3,3,"[2, 3]",,right right right,right right right
750,False,False,False,6,8,"[3, 3]",obstacle,up up up left left left,up up up left left left
751,False,True,False,5,7,"[5, 2]",,left left left left down,left left left left down
752,True,True,True,4,4,"[3, 3]",,up right right up,up right right up
753,True,True,True,3,3,"[3, 1]",,left left up,left left up
754,False,False,False,5,5,"[1, 6]",out_of_bounds,up up up up right,up up up up right
755,False,True,False,4,4,"[1, 4]",,up up up left,up up up left
756,False,True,False,3,5,"[3, 4]",,up up up,up up up
757,True,True,True,1,1,"[1, 5]",,down,down
758,False,True,False,2,3,"[4, 5]",,up left,up left
759,True,True,True,5,5,"[1, 1]",,up up up left left,up up up left left
760,True,True,True,1,1,"[3, 0]",,down,down
761,True,True,True,2,2,"[0, 3]",,up up,up up
762,False,True,False,4,6,"[4, 4]",,right up up right,right up up right
763,True,True,True,1,1,"[4, 0]",,left,left
764,False,True,False,7,9,"[0, 2]",,up up left left left left up,up up left left left left up
765,True,True,True,1,1,"[2, 0]",,up,up
766,True,True,True,3,3,"[5, 1]",,left left down,left left down
767,True,True,True,4,4,"[3, 3]",,right right right up,right right right up
768,True,True,True,5,5,"[4, 2]",,left left down down left,left left down down left
769,False,True,False,2,2,"[4, 5]",,up right,up right
770,False,True,False,2,4,"[4, 5]",,right right,right right
771,True,True,True,3,3,"[1, 2]",,up right right,up right right
772,True,True,True,6,6,"[4, 5]",,right right right down down down,right right right down down down
773,True,True,True,4,4,"[4, 1]",,left left left left,left left left left
774,False,False,False,4,6,"[3, 1]",obstacle,right up right right,right up right right
775,False,True,False,5,7,"[4, 0]",,down down left left left,down down left left left
776,False,True,False,6,9,"[2, 4]",,up up up left left up,up up up left left up
777,False,True,False,4,6,"[4, 3]",,left down down down,left down down down
778,True,True,True,7,7,"[5, 0]",,left left left down down down down,left left left down down down down
779,True,True,True,4,4,"[4, 1]",,up left left left,up left left left
780,True,True,True,5,5,"[4, 3]",,down down down left down,down down down left down
781,True,True,True,6,6,"[4, 4]",,right right right down down down,right right right down down down
782,True,True,True,1,1,"[1, 5]",,up,up
783,True,True,True,8,8,"[5, 1]",,left left left left down down down down,left left left left down down down down
784,False,True,False,1,2,"[1, 5]",,left,left
785,False,True,False,2,3,"[4, 5]",,up left,up left
786,True,True,True,1,1,"[3, 3]",,right,right
787,False,True,False,5,7,"[1, 3]",,up up left left left,up up left left left
788,True,True,True,2,2,"[5, 3]",,right down,right down
789,True,True,True,1,1,"[1, 6]",,up,up
790,True,True,True,4,4,"[4, 4]",,down down down down,down down down down
791,False,True,False,2,2,"[4, 4]",,up left,up left
792,False,True,False,7,9,"[4, 4]",,right right right down down down down,right right right down down down down
793,False,True,False,5,7,"[4, 5]",,down right right down right,down right right down right
794,False,True,False,4,6,"[2, 1]",,up up up up,up up up up
795,False,True,False,6,10,"[4, 4]",,left left down down down down,left left down down down down
796,True,True,True,2,2,"[1, 4]",,up left,up left
797,True,True,True,8,8,"[0, 4]",,up right up up right up right right,up right up up right up right right
798,False,True,False,1,2,"[4, 4]",,left,left
799,False,True,False,1,2,"[5, 6]",,up,up
800,False,True,False,2,4,"[4, 4]",,up right,up right
801,True,True,True,4,4,"[2, 4]",,right up up up,right up up up
802,True,True,True,3,3,"[5, 3]",,right right right,right right right
803,True,True,True,3,3,"[5, 3]",,left left down,left left down
804,False,True,False,1,2,"[4, 4]",,left,left
805,False,True,False,2,4,"[5, 5]",,left down,left down
806,True,True,True,2,2,"[5, 6]",,down down,down down
807,False,True,False,7,9,"[5, 4]",,right right right down down down down,right right right down down down down
808,False,True,False,6,8,"[4, 5]",,up right right up right right,up right right up right right
809,True,True,True,6,6,"[0, 1]",,up up up left left left,up up up left left left
810,False,False,False,6,8,"[2, 4]",obstacle,up up up up left left,up up up up left left
811,True,True,True,6,6,"[4, 4]",,right right down down down down,right right down down down down
812,False,False,False,6,8,"[3, 3]",obstacle,up left left left left up,up left left left left up
813,False,True,False,4,5,"[5, 5]",,right right up right,right right up right
814,False,False,False,8,10,"[0, 6]",obstacle,up up up up left left left left,up up up up left left left left
815,False,False,False,5,7,"[0, 6]",obstacle,left left left left down,left left left left down
816,False,False,False,1,1,"[6, 5]",out_of_bounds,down,down
817,False,False,False,1,1,"[6, 6]",out_of_bounds,right,right
818,True,True,True,5,5,"[0, 6]",,up up up up up,up up up up up
819,False,True,False,3,4,"[2, 5]",,right right down,right right down
820,True,True,True,3,3,"[4, 0]",,down down down,down down down
821,False,False,False,5,9,"[4, 2]",obstacle,down right right up right,down right right up right
822,True,True,True,5,5,"[1, 5]",,right right right down right,right right right down right
823,False,True,False,2,6,"[0, 4]",,right right,right right
824,False,False,False,4,4,"[6, 5]",out_of_bounds,right right right down,right right right down
825,False,False,False,5,7,"[2, 2]",obstacle,right up right right right,right up right right right
826,False,False,False,4,10,"[4, 2]",obstacle,up right right down,up right right down
827,True,True,True,4,4,"[1, 4]",,up up up left,up up up left
828,False,True,False,4,6,"[3, 4]",,right up up up,right up up up
829,False,False,False,7,9,"[5, 3]",obstacle,left left up up up up left,left left up up up up left
830,False,False,False,8,10,"[0, 6]",obstacle,up up up up up left left left,up up up up up left left left
831,False,False,False,7,9,"[4, 2]",obstacle,up right right right right up up,up right right right right up up
832,True,True,True,6,6,"[0, 2]",,up up up up up right,up up up up up right
833,True,True,True,3,3,"[1, 4]",,up up left,up up left
834,True,True,True,4,4,"[2, 2]",,up left left down,up left left down
835,False,True,False,1,2,"[3, 5]",,right,right
836,False,True,False,6,8,"[1, 3]",,up up up left left left,up up up left left left
837,True,True,True,4,4,"[2, 1]",,left left down down,left left down down
838,False,False,False,5,10,"[4, 4]",obstacle,left down down left left,left down down left left
839,True,True,True,7,7,"[4, 5]",,right right down right down down down,right right down right down down down
840,True,True,True,4,4,"[4, 0]",,left left left left,left left left left
841,False,True,False,4,8,"[4, 1]",,left left down down,left left down down
842,True,True,True,5,5,"[2, 1]",,left down down left left,left down down left left
843,True,True,True,7,7,"[5, 5]",,up right right right right down right,up right right right right down right
844,True,True,True,2,2,"[0, 3]",,right right,right right
845,False,True,False,1,3,"[6, 4]",,right,right
846,True,True,True,4,4,"[1, 3]",,up right right down,up right right down
847,False,True,False,4,8,"[4, 2]",,down right down down,down right down down
848,False,True,False,7,9,"[4, 3]",,left down down left left down down,left down down left left down down
849,False,False,False,7,9,"[6, 2]",obstacle,up up right up up right right,up up right up up right right
850,True,True,True,4,4,"[1, 0]",,left left left down,left left left down
851,False,True,False,6,8,"[0, 4]",,up up right right right right,up up right right right right
852,True,True,True,5,5,"[4, 3]",,right down down down down,right down down down down
853,False,True,False,4,6,"[4, 4]",,right right down down,right right down down
854,True,True,True,4,4,"[3, 0]",,up left left left,up left left left
855,False,False,False,4,7,"[5, 4]",obstacle,up left left left,up left left left
856,False,True,False,5,5,"[4, 1]",,up left left left left,up left left left left
857,True,True,True,6,6,"[5, 0]",,left left left left left down,left left left left left down
858,True,True,True,6,6,"[1, 0]",,up up left left up left,up up left left up left
859,False,True,False,2,4,"[2, 5]",,left down,left down
860,False,True,False,7,9,"[4, 0]",,left up up left left left left,left up up left left left left
861,False,True,False,2,3,"[0, 5]",,up right,up right
862,False,False,False,5,9,"[6, 1]",obstacle,up up up up right,up up up up right
863,False,False,False,3,5,"[3, 6]",obstacle,up up left,up up left
864,True,True,True,2,2,"[4, 0]",,down down,down down
865,False,True,False,5,7,"[2, 5]",,up up up up right,up up up up right
866,False,False,False,3,5,"[6, 2]",obstacle,up right right,up right right
867,False,False,False,5,9,"[6, 3]",obstacle,up up up up left,up up up up left
868,True,True,True,1,1,"[5, 5]",,right,right
869,False,True,False,3,5,"[4, 2]",,left left left,left left left
870,False,True,False,4,6,"[4, 5]",,right down down right,right down down right
871,True,True,True,1,1,"[3, 1]",,left,left
872,True,True,True,6,6,"[1, 0]",,left left left left left down,left left left left left down
873,False,False,False,4,6,"[4, 4]",obstacle,right up right down,right up right down
874,False,True,False,5,7,"[4, 0]",,left left left down down,left left left down down
875,False,True,False,4,6,"[0, 4]",,up up up right,up up up right
876,False,False,False,2,3,"[6, 4]",obstacle,up right,up right
877,True,True,True,6,6,"[1, 5]",,right right right right up right,right right right right up right
878,True,True,True,3,3,"[1, 4]",,right up right,right up right
879,False,True,False,1,2,"[0, 5]",,right,right
880,True,True,True,4,4,"[5, 2]",,right right down down,right right down down
881,False,True,False,5,7,"[3, 4]",,left down down left down,left down down left down
882,True,True,True,6,6,"[2, 5]",,up right right right right right,up right right right right right
883,True,True,True,2,2,"[4, 1]",,down down,down down
884,False,False,False,0,3,"[3, 6]",invalid_action,,Goal not reachable
885,False,False,False,3,5,"[5, 1]",obstacle,up left left,up left left
886,True,True,True,5,5,"[1, 0]",,up left left up left,up left left up left
887,False,False,False,5,7,"[3, 4]",obstacle,up up up right right,up up up right right
888,True,True,True,7,7,"[2, 5]",,up up right right right right right,up up right right right right right
889,False,True,False,3,3,"[3, 4]",,up left up,up left up
890,True,True,True,1,1,"[3, 0]",,left,left
891,False,True,False,5,7,"[3, 3]",,up up right right up,up up right right up
892,False,True,False,2,4,"[1, 5]",,left down,left down
893,False,True,False,2,3,"[4, 5]",,up left,up left
894,False,True,False,6,8,"[2, 4]",,up up up right right right,up up up right right right
895,True,True,True,2,2,"[4, 2]",,right right,right right
896,True,True,True,3,3,"[3, 2]",,up left left,up left left
897,True,True,True,3,3,"[2, 3]",,up up up,up up up
898,False,False,False,4,8,"[6, 4]",obstacle,up up up right,up up up right
899,True,True,True,3,3,"[0, 3]",,up up left,up up left
900,False,False,False,1,4,"[4, 2]",obstacle,down,down
901,False,True,False,6,8,"[4, 3]",,left down left down down down,left down left down down down
902,True,True,True,2,2,"[3, 5]",,up right,up right
903,True,True,True,5,5,"[2, 4]",,right right right right down,right right right right down
904,True,True,True,3,3,"[4, 3]",,right right right,right right right
905,False,True,False,1,3,"[5, 4]",,up,up
906,True,True,True,3,3,"[4, 0]",,left left down,left left down
907,False,True,False,1,2,"[2, 5]",,left,left
908,True,True,True,2,2,"[2, 1]",,up right,up right
909,True,True,True,4,4,"[3, 2]",,left left down down,left left down down
910,True,True,True,6,6,"[5, 5]",,right right down down down right,right right down down down right
911,True,True,True,4,4,"[5, 3]",,down down down down,down down down down
912,True,True,True,7,7,"[1, 1]",,up up up up left left left,up up up up left left left
913,True,True,True,3,3,"[1, 3]",,up up left,up up left
914,False,True,False,5,7,"[4, 1]",,up up left left left,up up left left left
915,True,True,True,1,1,"[1, 5]",,up,up
916,True,True,True,3,3,"[3, 3]",,up right right,up right right
917,True,True,True,3,3,"[5, 3]",,down down down,down down down
918,True,True,True,5,5,"[2, 5]",,up up up right right,up up up right right
919,False,True,False,7,9,"[2, 0]",,up up up left up left left,up up up left up left left
920,True,True,True,6,6,"[5, 4]",,right right down down down down,right right down down down down
921,True,True,True,6,6,"[0, 5]",,up right right right up right,up right right right up right
922,False,True,False,3,5,"[3, 4]",,right right down,right right down
923,False,True,False,5,7,"[4, 2]",,up left left left left,up left left left left
924,True,True,True,2,2,"[3, 3]",,left down,left down
925,True,True,True,3,3,"[3, 5]",,right right right,right right right
926,True,True,True,7,7,"[2, 0]",,left down left left left left down,left down left left left left down
927,False,False,False,4,6,"[6, 2]",obstacle,up up left left,up up left left
928,False,True,False,6,6,"[4, 3]",,up left up left left down,up left up left left down
929,True,True,True,4,4,"[2, 3]",,right right right down,right right right down
930,False,False,False,3,5,"[5, 6]",out_of_bounds,up right up,up right up
931,False,False,False,3,3,"[0, 6]",out_of_bounds,right down down,right down down
932,True,True,True,2,2,"[0, 3]",,left left,left left
933,False,False,False,7,9,"[3, 4]",obstacle,up up right right right right up,up up right right right right up
934,True,True,True,5,5,"[1, 2]",,up up up up right,up up up up right
935,False,False,False,6,8,"[5, 4]",obstacle,up left up up up right,up left up up up right
936,False,False,False,5,5,"[6, 1]",out_of_bounds,left left left left down,left left left left down
937,False,False,False,8,10,"[3, 4]",obstacle,up up left left up up left left,up up left left up up left left
938,True,True,True,2,2,"[0, 3]",,up left,up left
939,True,True,True,5,5,"[1, 2]",,left left left up up,left left left up up
940,False,False,False,4,4,"[0, 6]",out_of_bounds,right down down down,right down down down
941,False,True,False,2,4,"[4, 3]",,left down,left down
942,True,True,True,5,5,"[4, 5]",,up right right right right,up right right right right
943,True,True,True,4,4,"[3, 4]",,down down down left,down down down left
944,True,True,True,2,2,"[1, 0]",,up left,up left
945,True,True,True,1,1,"[0, 4]",,left,left
946,False,False,False,6,8,"[4, 3]",obstacle,down left left left down down,down left left left down down
947,False,True,False,4,6,"[3, 0]",,up up up left,up up up left
948,True,True,True,4,4,"[0, 2]",,up left up up,up left up up
949,False,True,False,6,8,"[5, 4]",,right right right right down down,right right right right down down
950,True,True,True,6,6,"[4, 0]",,up left left left left left,up left left left left left
951,False,True,False,7,9,"[3, 1]",,up up left left left up left,up up left left left up left
952,True,True,True,5,5,"[4, 3]",,down down right down down,down down right down down
953,True,True,True,4,4,"[5, 1]",,down down down down,down down down down
954,False,False,False,6,10,"[2, 3]",obstacle,up up up up right right,up up up up right right
955,False,False,False,4,4,"[2, 5]",obstacle,down left down left,down left down left
956,True,True,True,4,4,"[2, 3]",,left down down right,left down down right
957,False,True,False,2,4,"[3, 4]",,down right,down right
958,True,True,True,4,4,"[4, 1]",,left left left left,left left left left
959,False,False,False,6,8,"[5, 4]",obstacle,up left left up up up,up left left up up up
960,False,False,False,6,6,"[0, 6]",out_of_bounds,right down down down down down,right down down down down down
961,False,True,False,4,6,"[4, 4]",,right down down down,right down down down
962,True,True,True,7,7,"[0, 6]",,left up up up up up right,left up up up up up right
963,False,False,False,4,6,"[6, 3]",obstacle,up up up left,up up up left
964,True,True,True,4,4,"[4, 4]",,down down down down,down down down down
965,True,True,True,4,4,"[0, 3]",,up up up left,up up up left
966,False,True,False,4,6,"[4, 0]",,down down down down,down down down down
967,True,True,True,2,2,"[2, 2]",,up left,up left
968,True,True,True,3,3,"[1, 4]",,up up up,up up up
969,True,True,True,4,4,"[5, 4]",,right right down down,right right down down
970,True,True,True,2,2,"[3, 3]",,down down,down down
971,True,True,True,1,1,"[4, 2]",,left,left
972,False,False,False,3,3,"[5, 6]",out_of_bounds,right up up,right up up
973,False,True,False,4,5,"[5, 2]",,left left left up,left left left up
974,False,True,False,3,5,"[2, 4]",,up right right,up right right
975,True,True,True,2,2,"[1, 5]",,up up,up up
976,True,True,True,5,5,"[5, 0]",,left down down down down,left down down down down
977,False,False,False,2,4,"[5, 2]",obstacle,up right,up right
978,False,False,False,5,5,"[0, 6]",out_of_bounds,right down down down down,right down down down down
979,True,True,True,2,2,"[4, 1]",,up right,up right
980,True,True,True,2,2,"[0, 1]",,up left,up left
981,True,True,True,2,2,"[3, 4]",,up up,up up
982,False,False,False,4,6,"[6, 3]",obstacle,up up right right,up up right right
983,False,True,False,5,7,"[4, 5]",,down right right down down,down right right down down
984,False,True,False,2,5,"[4, 5]",,left down,left down
985,True,True,True,7,7,"[0, 2]",,up up up up left left left,up up up up left left left
986,True,True,True,2,2,"[4, 0]",,left left,left left
987,True,True,True,2,2,"[2, 5]",,right right,right right
988,True,True,True,4,4,"[5, 4]",,down down down down,down down down down
989,True,True,True,7,7,"[4, 3]",,right right right down down down down,right right right down down down down
990,True,True,True,7,7,"[5, 4]",,down down down left down down right,down down down left down down right
991,False,True,False,2,4,"[5, 4]",,up left,up left
992,True,True,True,3,3,"[2, 6]",,up up up,up up up
993,False,False,False,4,6,"[5, 4]",obstacle,right right right up,right right right up
994,False,True,False,3,5,"[5, 4]",,left up right,left up right
995,True,True,True,5,5,"[1, 5]",,down right right right right,down right right right right
996,True,True,True,1,1,"[5, 0]",,left,left
997,False,True,False,5,7,"[5, 4]",,right up right right right,right up right right right
998,True,True,True,1,1,"[4, 2]",,down,down
999,True,True,True,3,3,"[3, 3]",,down down down,down down down
1000,False,False,False,6,6,"[3, 1]",obstacle,up up left up up right,up up left up up right
1001,True,True,True,5,5,"[4, 0]",,left up left left left,left up left left left
1002,True,True,True,2,2,"[1, 5]",,up up,up up
1003,False,True,False,6,8,"[0, 4]",,up right right right up right,up right right right up right
1004,False,True,False,5,7,"[6, 4]",,up right right right down,up right right right down
1005,False,False,False,6,6,"[3, 1]",obstacle,up up left up up right,up up left up up right
1006,True,True,True,4,4,"[5, 5]",,right right right right,right right right right
1007,False,True,False,1,1,"[4, 5]",,up,up
1008,True,True,True,4,4,"[3, 1]",,right down down left,right down down left
1009,False,True,False,4,5,"[4, 5]",,down down down down,down down down down
1010,True,True,True,2,2,"[3, 2]",,down down,down down
1011,True,True,True,1,1,"[2, 3]",,up,up
1012,False,True,False,5,6,"[4, 5]",,right down down down down,right down down down down
1013,True,True,True,5,5,"[2, 0]",,left left left left down,left left left left down
1014,False,True,False,4,6,"[2, 4]",,up up up right,up up up right
1015,True,True,True,5,5,"[6, 1]",,left up left left down,left up left left down
1016,True,True,True,3,3,"[1, 3]",,down right right,down right right
1017,False,True,False,9,11,"[0, 4]",,up right up right up up right up right,up right up right up up right up right
1018,False,True,False,6,10,"[3, 3]",,up up up left left left,up up up left left left
1019,True,True,True,4,4,"[5, 3]",,left left down down,left left down down
1020,True,True,True,7,7,"[1, 2]",,up up up up left left left,up up up up left left left
1021,True,True,True,3,3,"[4, 4]",,down right right,down right right
1022,True,True,True,2,2,"[3, 2]",,left down,left down
1023,False,True,False,5,7,"[4, 0]",,left left down left down,left left down left down
1024,False,False,False,5,7,"[2, 3]",obstacle,up left left left down,up left left left down
1025,True,True,True,4,4,"[1, 5]",,up up up up,up up up up
1026,False,True,False,6,7,"[0, 5]",,right right up up up up,right right up up up up
1027,False,False,False,4,4,"[6, 5]",out_of_bounds,right right right down,right right right down
1028,True,True,True,4,4,"[1, 2]",,up up right up,up up right up
1029,True,True,True,1,1,"[2, 2]",,left,left
1030,False,False,False,4,4,"[2, 1]",obstacle,left up up right,left up up right
1031,False,False,False,5,7,"[1, 2]",obstacle,right up up left left,right up up left left
1032,False,False,False,6,10,"[6, 2]",obstacle,up up up up left left,up up up up left left
1033,False,False,False,0,8,"[1, 0]",invalid_action,,Goal not reachable
1034,True,True,True,2,2,"[3, 5]",,right up,right up
1035,True,True,True,6,6,"[3, 5]",,up right right right right up,up right right right right up
1036,False,True,False,6,8,"[4, 0]",,down down down left left down,down down down left left down
1037,True,True,True,2,2,"[4, 5]",,up right,up right
1038,False,True,False,8,12,"[3, 0]",,up up left left left left left up,up up left left left left left up
1039,True,True,True,2,2,"[6, 3]",,left left,left left
1040,True,True,True,6,6,"[5, 0]",,left left left left left down,left left left left left down
1041,False,False,False,6,6,"[0, 6]",out_of_bounds,right down down down down down,right down down down down down
1042,False,True,False,4,6,"[1, 4]",,right right right down,right right right down
1043,True,True,True,4,4,"[3, 0]",,left left down left,left left down left
1044,False,False,False,5,7,"[2, 4]",obstacle,right right down down down,right right down down down
1045,True,True,True,6,6,"[4, 1]",,left down down left down down,left down down left down down
1046,False,True,False,3,5,"[0, 5]",,up up left,up up left
1047,False,True,False,4,8,"[4, 3]",,down left left left,down left left left
1048,True,True,True,5,5,"[2, 5]",,right right right down down,right right right down down
1049,False,False,False,1,2,"[1, 6]",out_of_bounds,right,right
1050,True,True,True,5,5,"[3, 0]",,left left left left down,left left left left down
1051,True,True,True,7,7,"[5, 3]",,right down down down down right right,right down down down down right right
1052,True,True,True,9,9,"[5, 1]",,left down left left left down down down down,left down left left left down down down down
1053,False,False,False,4,3,"[3, 3]",obstacle,right down down left,right down down left
1054,True,True,True,3,3,"[3, 2]",,right down down,right down down
1055,True,True,True,8,8,"[5, 1]",,left left left left down down down down,left left left left down down down down
1056,True,True,True,7,7,"[5, 0]",,left left left down down down down,left left left down down down down
1057,False,False,False,7,9,"[6, 3]",obstacle,left up up up left up left,left up up up left up left
1058,False,False,False,5,7,"[6, 1]",out_of_bounds,right down right right right,right down right right right
1059,True,True,True,3,3,"[3, 2]",,left left left,left left left
1060,False,False,False,3,3,"[6, 3]",obstacle,left down left,left down left
1061,False,True,False,5,7,"[4, 1]",,down right down down down,down right down down down
1062,False,False,False,7,6,"[3, 3]",obstacle,left left down down down down left,left left down down down down left
1063,True,True,True,1,1,"[2, 5]",,down,down
1064,False,True,False,4,7,"[3, 5]",,up up up right,up up up right
1065,True,True,True,4,4,"[2, 1]",,left up up up,left up up up
1066,True,True,True,3,3,"[3, 4]",,left down down,left down down
1067,False,True,False,5,7,"[3, 4]",,right right right right down,right right right right down
1068,False,True,False,5,7,"[4, 1]",,down left down down down,down left down down down
1069,True,True,True,5,5,"[4, 1]",,down right down down down,down right down down down
1070,True,True,False,7,5,"[5, 2]",,left down down left down down right,left down down left down down right
1071,True,True,True,5,5,"[5, 1]",,left left left down down,left left left down down
1072,False,True,False,2,4,"[5, 4]",,right up,right up
1073,True,True,True,6,6,"[2, 1]",,up up left left left left,up up left left left left
1074,True,True,True,1,1,"[5, 1]",,right,right
1075,True,True,True,3,3,"[4, 5]",,right down down,right down down
1076,False,True,False,4,4,"[4, 4]",,up right right down,up right right down
1077,True,True,True,2,2,"[5, 3]",,down left,down left
1078,False,False,False,3,3,"[1, 6]",out_of_bounds,right down down,right down down
1079,True,True,True,4,4,"[0, 4]",,up up up left,up up up left
1080,False,True,False,3,5,"[6, 3]",,left left left,left left left
1081,False,False,False,2,2,"[4, 2]",obstacle,up right,up right
1082,False,True,False,7,9,"[4, 5]",,right right right right right down down,right right right right right down down
1083,True,True,True,3,3,"[3, 2]",,left left down,left left down
1084,False,False,False,7,9,"[3, 3]",obstacle,up right right up right right down,up right right up right right down
1085,True,True,True,9,9,"[5, 0]",,down left left left left down down down down,down left left left left down down down down
1086,False,True,False,5,7,"[2, 1]",,up up up up right,up up up up right
1087,False,False,False,3,3,"[2, 6]",out_of_bounds,up up right,up up right
1088,True,True,True,6,6,"[1, 2]",,up up up up right right,up up up up right right
1089,True,True,True,4,4,"[2, 0]",,up left left left,up left left left
1090,True,True,True,6,6,"[3, 5]",,up right up right right down,up right up right right down
1091,True,True,True,4,4,"[4, 2]",,left left down down,left left down down
1092,False,False,False,7,9,"[2, 4]",obstacle,down left left down down down down,down left left down down down down
1093,True,True,True,1,1,"[6, 0]",,left,left
1094,False,False,False,5,7,"[5, 4]",obstacle,left left up up right,left left up up right
1095,True,True,True,4,4,"[5, 2]",,up right right down,up right right down
1096,True,True,True,3,3,"[4, 0]",,left left down,left left down
1097,False,True,False,8,9,"[3, 1]",,down left left left left left down down,down left left left left left down down
1098,True,True,True,6,6,"[1, 2]",,up up up up right right,up up up up right right
1099,False,True,False,3,5,"[4, 2]",,right down down,right down down
1100,True,True,True,4,4,"[1, 2]",,up left left left,up left left left
1101,False,False,False,6,9,"[4, 5]",obstacle,down left left left left down,down left left left left down
1102,True,True,True,3,3,"[1, 0]",,left left down,left left down
1103,True,True,True,8,8,"[0, 2]",,up up up up left left left up,up up up up left left left up
1104,True,True,True,6,6,"[4, 2]",,left left left down down down,left left left down down down
1105,True,True,True,2,2,"[3, 5]",,up up,up up
1106,True,True,True,1,1,"[1, 5]",,right,right
1107,True,True,True,6,6,"[5, 0]",,left left left down down down,left left left down down down
1108,False,False,False,6,10,"[2, 4]",obstacle,right right right right down down,right right right right down down
1109,True,True,True,1,1,"[3, 0]",,left,left
1110,True,True,True,4,4,"[3, 3]",,left down down down,left down down down
1111,False,True,False,3,5,"[5, 3]",,left left left,left left left
1112,False,False,False,8,10,"[2, 1]",obstacle,left left left left down down down left,left left left left down down down left
1113,False,True,False,6,8,"[4, 4]",,down left down down down right,down left down down down right
1114,False,False,False,6,7,"[3, 3]",obstacle,down right right right up right,down right right right up right
1115,False,True,False,4,4,"[6, 2]",,up right right down,up right right down
1116,False,False,False,9,9,"[3, 0]",obstacle,up up right up up up right right right,up up right up up up right right right
1117,True,True,True,5,5,"[4, 3]",,left left down down down,left left down down down
1118,False,False,False,9,9,"[3, 0]",obstacle,up right right up up right right right up,up right right up up right right right up
1119,False,False,False,2,2,"[6, 3]",out_of_bounds,left down,left down
1120,True,True,True,1,1,"[4, 4]",,up,up
1121,False,True,False,1,2,"[5, 5]",,down,down
1122,True,True,True,3,3,"[2, 1]",,left down down,left down down
1123,True,True,True,6,6,"[5, 4]",,down down down down left down,down down down down left down
1124,True,True,True,6,6,"[0, 5]",,up right right right right up,up right right right right up
1125,True,True,True,3,3,"[2, 0]",,left left left,left left left
1126,False,True,False,6,10,"[2, 4]",,up up up left up left,up up up left up left
1127,False,False,False,1,2,"[6, 5]",out_of_bounds,down,down
1128,True,True,True,4,4,"[4, 0]",,up left left left,up left left left
1129,True,True,True,6,6,"[0, 0]",,left left left up left left,left left left up left left
1130,True,True,True,4,4,"[0, 2]",,up up up left,up up up left
1131,True,True,True,7,7,"[3, 5]",,up right right right right right up,up right right right right right up
1132,True,True,True,4,4,"[1, 1]",,up left left left,up left left left
1133,False,True,False,4,6,"[0, 3]",,left up left left,left up left left
1134,False,False,False,2,2,"[2, 6]",out_of_bounds,up right,up right
1135,False,False,False,7,9,"[2, 4]",obstacle,right right down right down down down,right right down right down down down
1136,True,True,True,2,2,"[4, 4]",,down left,down left
1137,False,False,False,2,3,"[6, 5]",out_of_bounds,right down,right down
1138,False,True,False,6,8,"[2, 0]",,up up up up left left,up up up up left left
1139,False,False,False,7,9,"[3, 3]",obstacle,up right right right down right down,up right right right down right down
1140,True,True,True,4,4,"[5, 4]",,right down down right,right down down right
1141,True,True,True,5,5,"[1, 1]",,up up up left up,up up up left up
1142,True,True,True,10,10,"[0, 0]",,up up left left up up up left left left,up up left left up up up left left left
1143,False,False,False,5,5,"[4, 2]",obstacle,left left up left left,left left up left left
