idx,success,feasible,optimal,action_count,optimal_length,end,error,actions,prediction
446,True,True,True,3,3,"[0, 2]",,up right up,up right up
447,True,True,True,4,4,"[5, 2]",,left down down left,left down down left
448,True,True,True,7,7,"[4, 0]",,left left left left down left down,left left left left down left down
449,True,True,True,5,5,"[4, 1]",,left left down down down,left left down down down
450,True,True,True,1,1,"[5, 3]",,left,left
451,True,True,True,8,8,"[2, 5]",,up up right right up right right right,up up right right up right right right
452,True,True,True,4,4,"[1, 5]",,up right right up,up right right up
453,True,True,True,3,3,"[4, 1]",,left left left,left left left
454,True,True,True,4,4,"[4, 2]",,down down down down,down down down down
455,True,True,True,5,5,"[1, 5]",,up up up right right,up up up right right
456,False,False,False,7,6,"[2, 1]",obstacle,left left left left down down left,left left left left down down left
457,True,True,True,2,2,"[5, 5]",,down down,down down
458,True,True,True,2,2,"[1, 2]",,right down,right down
459,False,False,False,6,8,"[3, 1]",obstacle,right down down right right right,right down down right right right
460,False,False,False,6,8,"[3, 1]",obstacle,down down down right down down,down down down right down down
461,False,False,False,7,9,"[4, 0]",obstacle,left up up up up up right,left up up up up up right
462,True,True,True,7,7,"[1, 0]",,up up left up left left left,up up left up left left left
463,True,True,True,1,1,"[3, 3]",,down,down
464,True,True,True,6,6,"[4, 4]",,right down down right down down,right down down right down down
465,True,True,True,2,2,"[5, 3]",,down down,down down
466,True,True,True,7,7,"[4, 4]",,down right down right right right down,down right down right right right down
467,True,True,True,2,2,"[0, 1]",,up right,up right
468,True,True,True,4,4,"[1, 3]",,up up right right,up up right right
469,True,True,True,2,2,"[3, 4]",,up right,up right
470,True,True,True,1,1,"[1, 3]",,left,left
471,True,True,True,5,5,"[0, 5]",,up right right right right,up right right right right
472,True,True,True,3,3,"[5, 1]",,down right down,down right down
473,True,True,True,2,2,"[1, 3]",,right right,right right
474,True,True,True,7,7,"[5, 3]",,left down down right down down down,left down down right down down down
475,True,True,True,6,6,"[5, 3]",,down down right down down down,down down right down down down
476,True,True,True,3,3,"[2, 2]",,up right up,up right up
477,True,True,True,2,2,"[4, 3]",,right down,right down
478,True,True,True,4,4,"[0, 3]",,up up up up,up up up up
479,True,True,True,8,8,"[5, 0]",,left down down down left left down left,left down down down left left down left
480,True,True,True,8,8,"[5, 1]",,left down down left left down down down,left down down left left down down down
481,True,True,True,9,9,"[1, 0]",,up up left up left left left left up,up up left up left left left left up
482,True,True,True,6,6,"[1, 1]",,left up left left left up,left up left left left up
483,True,True,True,6,6,"[4, 5]",,right right down down down down,right right down down down down
484,True,True,True,5,5,"[1, 2]",,down down left left up,down down left left up
485,True,True,True,6,6,"[0, 0]",,up left up left up left,up left up left up left
486,True,True,True,4,4,"[2, 3]",,up up up right,up up up right
487,True,True,True,8,8,"[3, 5]",,right right right right right down down down,right right right right right down down down
488,True,True,True,7,7,"[0, 3]",,right up right up up up right,right up right up up up right
489,True,True,True,9,9,"[0, 0]",,up up left left left left left up up,up up left left left left left up up
490,True,True,True,4,4,"[5, 5]",,down down down down,down down down down
491,False,False,False,8,8,"[0, 2]",obstacle,right down down right right right down down,right down down right right right down down
492,False,False,False,8,7,"[0, 5]",obstacle,down right right up right right right down,down right right up right right right down
493,True,True,True,2,2,"[5, 2]",,down down,down down
494,True,True,True,3,3,"[0, 3]",,right up right,right up right
495,True,True,True,5,5,"[0, 2]",,up up up left left,up up up left left
496,True,True,True,7,7,"[3, 1]",,left left left left down down down,left left left left down down down
497,True,True,True,5,5,"[1, 3]",,up left up up right,up left up up right
498,True,True,True,3,3,"[2, 3]",,up left up,up left up
499,True,True,True,6,6,"[5, 5]",,right down right right down down,right down right right down down
500,True,True,True,7,7,"[5, 0]",,down down down down down left left,down down down down down left left
501,True,True,True,7,7,"[4, 5]",,right right right right down down down,right right right right down down down
502,False,False,False,5,5,"[1, 3]",obstacle,right right down down right,right right down down right
503,True,True,True,5,5,"[0, 0]",,left left left left left,left left left left left
504,False,True,False,7,6,"[1, 0]",,right down down left left up left,right down down left left up left
505,True,True,True,3,3,"[2, 3]",,up up left,up up left
506,True,True,True,5,5,"[0, 0]",,left left left up up,left left left up up
507,True,True,True,6,6,"[0, 5]",,up up left up up right,up up left up up right
508,False,False,False,4,4,"[4, 1]",obstacle,right up up up,right up up up
509,True,True,True,6,6,"[4, 1]",,left left left down down left,left left left down down left
510,True,True,True,3,3,"[5, 0]",,left left down,left left down
511,False,False,False,6,10,"[2, 5]",obstacle,up up left up up right,up up left up up right
512,True,True,True,2,2,"[3, 3]",,left left,left left
513,True,True,True,2,2,"[4, 1]",,left left,left left
514,True,True,True,7,7,"[4, 1]",,left left down down down left down,left left down down down left down
515,True,True,True,1,1,"[5, 4]",,left,left
516,True,True,True,6,6,"[0, 0]",,up left up up up left,up left up up up left
517,True,True,True,3,3,"[5, 3]",,down down down,down down down
518,True,True,True,7,7,"[4, 5]",,right right right down down down down,right right right down down down down
519,True,True,True,4,4,"[2, 1]",,left left left down,left left left down
520,True,True,True,6,6,"[0, 4]",,up up up right right right,up up up right right right
521,False,False,False,6,8,"[4, 1]",obstacle,down down down down right right,down down down down right right
522,True,True,True,2,2,"[3, 3]",,up left,up left
523,True,True,True,3,3,"[3, 3]",,up up right,up up right
524,True,True,True,7,7,"[2, 5]",,up up right right right right right,up up right right right right right
525,True,True,True,5,5,"[1, 2]",,up up up up right,up up up up right
526,True,True,True,4,4,"[5, 2]",,left down left down,left down left down
527,True,True,True,5,5,"[1, 1]",,up left up up up,up left up up up
528,True,True,True,3,3,"[4, 3]",,up right right,up right right
529,True,True,True,5,5,"[1, 1]",,up up up left left,up up up left left
530,True,True,True,5,5,"[1, 5]",,down right right right right,down right right right right
531,True,True,True,7,7,"[0, 3]",,up up up up up left left,up up up up up left left
532,True,True,True,5,5,"[4, 4]",,right down down down down,right down down down down
533,True,True,True,2,2,"[5, 4]",,right down,right down
534,False,False,False,5,5,"[1, 1]",obstacle,left down down down left,left down down down left
535,True,True,True,6,6,"[5, 0]",,down left down down down down,down left down down down down
536,True,True,True,1,1,"[2, 0]",,down,down
537,True,True,True,7,7,"[3, 0]",,up left left left up left left,up left left left up left left
538,True,True,True,5,5,"[2, 5]",,right right right down down,right right right down down
539,True,True,True,3,3,"[2, 3]",,up up right,up up right
540,True,True,True,3,3,"[2, 5]",,right down down,right down down
541,False,False,False,6,6,"[2, 2]",obstacle,right down right down down left,right down right down down left
542,False,False,False,8,8,"[4, 1]",obstacle,right down down right down right right right,right down down right down right right right
543,True,True,True,2,2,"[1, 3]",,right down,right down
544,True,True,True,4,4,"[4, 0]",,left left left down,left left left down
545,True,True,True,2,2,"[5, 4]",,down down,down down
546,True,True,True,6,6,"[2, 5]",,right right down right right down,right right down right right down
547,True,True,True,6,6,"[5, 1]",,left left left left down down,left left left left down down
548,True,True,True,6,6,"[0, 3]",,up up up left left up,up up up left left up
549,True,True,True,1,1,"[5, 2]",,left,left
550,True,True,True,3,3,"[3, 3]",,up up right,up up right
551,False,False,False,8,8,"[2, 2]",obstacle,left up up left left up up left,left up up left left up up left
552,True,True,True,4,4,"[4, 2]",,right right down down,right right down down
553,False,False,False,7,9,"[0, 4]",obstacle,right down down right down down down,right down down right down down down
554,False,False,False,8,10,"[0, 3]",obstacle,left down down right right down down down,left down down right right down down down
555,True,True,True,1,1,"[5, 1]",,left,left
556,False,False,False,7,7,"[2, 4]",obstacle,right right right right down down right,right right right right down down right
557,True,True,True,4,4,"[1, 5]",,right right right up,right right right up
558,True,True,True,5,5,"[1, 5]",,right right right right right,right right right right right
559,True,True,True,5,5,"[3, 3]",,right right down down down,right right down down down
560,True,True,True,3,3,"[4, 3]",,left up left,left up left
561,False,False,False,6,6,"[4, 3]",obstacle,down left down down right down,down left down down right down
562,True,True,True,4,4,"[1, 1]",,up up up right,up up up right
563,True,True,True,2,2,"[2, 1]",,down down,down down
564,True,True,True,5,5,"[1, 5]",,right up right right right,right up right right right
565,True,True,True,3,3,"[4, 4]",,down down down,down down down
566,True,True,True,6,6,"[2, 5]",,up up up right right right,up up up right right right
567,True,True,True,3,3,"[5, 3]",,right down down,right down down
568,True,True,True,5,5,"[3, 1]",,left left down down down,left left down down down
569,True,True,True,6,6,"[0, 0]",,up up left left left left,up up left left left left
570,True,True,True,8,8,"[1, 5]",,up up up right right right right right,up up up right right right right right
571,True,True,True,4,4,"[3, 2]",,left down left left,left down left left
572,True,True,True,4,4,"[3, 1]",,left left down down,left left down down
573,True,True,True,1,1,"[2, 0]",,up,up
574,True,True,True,3,3,"[1, 3]",,right right down,right right down
575,True,True,True,5,5,"[0, 2]",,left up up left left,left up up left left
576,True,True,True,1,1,"[0, 3]",,left,left
577,True,True,True,5,5,"[3, 4]",,right down right right right,right down right right right
578,True,True,True,3,3,"[5, 2]",,right down down,right down down
579,True,True,True,3,3,"[5, 3]",,right right down,right right down
580,True,True,True,2,2,"[3, 4]",,down right,down right
581,True,True,True,3,3,"[3, 2]",,up right right,up right right
582,True,True,True,3,3,"[0, 5]",,up up right,up up right
583,False,True,False,8,7,"[4, 0]",,up up left left left left down down,up up left left left left down down
584,True,True,True,6,6,"[4, 1]",,down down left left up left,down down left left up left
585,True,True,True,4,4,"[3, 4]",,right right right down,right right right down
586,True,True,True,5,5,"[0, 5]",,right right up up right,right right up up right
587,True,True,True,2,2,"[3, 4]",,down down,down down
588,True,True,True,5,5,"[0, 5]",,up up up right right,up up up right right
589,True,True,True,3,3,"[4, 1]",,up left left,up left left
590,True,True,True,7,7,"[1, 3]",,up up up up right right right,up up up up right right right
591,True,True,True,5,5,"[3, 1]",,left left left left down,left left left left down
592,False,False,False,7,7,"[3, 2]",obstacle,down left down down right down down,down left down down right down down
593,True,True,True,5,5,"[4, 4]",,right right right down down,right right right down down
594,True,True,True,3,3,"[1, 4]",,up left up,up left up
595,True,True,True,4,4,"[0, 1]",,up left up left,up left up left
596,True,True,True,5,5,"[2, 1]",,up up left left left,up up left left left
597,True,True,True,5,5,"[5, 2]",,left left down down down,left left down down down
598,True,True,True,5,5,"[4, 2]",,left left left down down,left left left down down
599,True,True,True,8,8,"[0, 5]",,up up up up right right right right,up up up up right right right right
600,True,True,True,7,7,"[0, 2]",,up left up up up up left,up left up up up up left
601,True,True,True,3,3,"[5, 2]",,left down down,left down down
602,True,True,True,5,5,"[4, 5]",,right down down down down,right down down down down
603,True,True,True,4,4,"[1, 0]",,left left up up,left left up up
604,True,True,True,10,10,"[0, 0]",,up up up up left left up left left left,up up up up left left up left left left
605,True,True,True,3,3,"[5, 0]",,left left left,left left left
606,True,True,True,5,5,"[0, 4]",,up up up up left,up up up up left
607,True,True,True,6,6,"[1, 5]",,up right right up right right,up right right up right right
608,True,True,True,5,5,"[2, 4]",,up up right right right,up up right right right
609,True,True,True,6,6,"[3, 0]",,left left left left up left,left left left left up left
610,True,True,True,1,1,"[3, 4]",,up,up
611,True,True,True,3,3,"[5, 4]",,right right right,right right right
612,True,True,True,5,5,"[5, 4]",,down down down down down,down down down down down
613,True,True,True,6,6,"[5, 4]",,right down down down down down,right down down down down down
614,True,True,True,6,6,"[1, 5]",,up up right right right right,up up right right right right
615,True,True,True,6,6,"[2, 4]",,right down right right right down,right down right right right down
616,True,True,True,10,10,"[0, 0]",,up left up up up left left left left up,up left up up up left left left left up
617,True,True,True,4,4,"[2, 5]",,right up right right,right up right right
618,False,False,False,7,9,"[3, 4]",obstacle,down down left down down right down,down down left down down right down
619,True,True,True,1,1,"[3, 2]",,up,up
620,True,True,True,6,6,"[0, 0]",,up left left left up left,up left left left up left
621,True,True,True,2,2,"[4, 1]",,right down,right down
622,True,True,True,2,2,"[3, 0]",,up left,up left
623,True,True,True,1,1,"[4, 5]",,right,right
624,True,True,True,3,3,"[5, 3]",,left down down,left down down
625,True,True,True,2,2,"[5, 2]",,right down,right down
626,True,True,True,4,4,"[3, 3]",,right right up right,right right up right
627,True,True,True,4,4,"[4, 4]",,right down down down,right down down down
628,True,True,True,2,2,"[3, 3]",,up up,up up
629,True,True,True,2,2,"[3, 5]",,right down,right down
630,True,True,True,1,1,"[4, 2]",,down,down
631,True,True,True,4,4,"[5, 2]",,down down down down,down down down down
632,True,True,True,3,3,"[1, 2]",,down left left,down left left
633,True,True,True,3,3,"[5, 0]",,left down down,left down down
634,True,True,True,5,5,"[4, 1]",,left down down down down,left down down down down
635,True,True,True,7,7,"[0, 5]",,right up up up right right up,right up up up right right up
636,True,True,True,5,5,"[1, 4]",,right right right right down,right right right right down
637,True,True,True,8,8,"[5, 4]",,right down down down right right down down,right down down down right right down down
638,True,True,True,5,5,"[2, 2]",,left left left down down,left left left down down
639,False,False,False,5,5,"[4, 4]",obstacle,right up up up right,right up up up right
640,True,True,True,2,2,"[2, 1]",,right down,right down
641,True,True,True,5,5,"[0, 5]",,up right right right right,up right right right right
642,True,True,True,6,6,"[5, 0]",,left left left left down down,left left left left down down
643,True,True,True,7,7,"[4, 0]",,left left left left down down down,left left left left down down down
644,True,True,True,2,2,"[4, 1]",,up right,up right
645,True,True,True,5,5,"[0, 1]",,left up up up up,left up up up up
646,True,True,True,5,5,"[1, 2]",,up up up up right,up up up up right
647,True,True,True,7,7,"[1, 4]",,up up up up right right right,up up up up right right right
648,True,True,True,5,5,"[4, 0]",,down left down down left,down left down down left
649,True,True,True,1,1,"[5, 3]",,down,down
650,True,True,True,5,5,"[1, 4]",,right right up right right,right right up right right
651,True,True,True,4,4,"[1, 3]",,right up up right,right up up right
652,True,True,True,4,4,"[2, 5]",,right right right down,right right right down
653,True,True,True,2,2,"[0, 3]",,left left,left left
654,True,True,True,7,7,"[1, 0]",,up left up up up left left,up left up up up left left
655,True,True,True,4,4,"[2, 2]",,up up up right,up up up right
656,True,True,True,3,3,"[2, 5]",,right down down,right down down
657,True,True,True,4,4,"[2, 2]",,up up up left,up up up left
658,True,True,True,2,2,"[0, 4]",,up left,up left
659,True,True,True,5,5,"[3, 2]",,right right down down down,right right down down down
660,True,True,True,6,6,"[4, 4]",,right down right down down down,right down right down down down
661,True,True,True,3,3,"[2, 1]",,right down down,right down down
662,True,True,True,3,3,"[2, 2]",,right up up,right up up
663,True,True,True,3,3,"[5, 1]",,right down down,right down down
664,True,True,True,3,3,"[2, 1]",,left left down,left left down
665,False,False,False,5,6,"[2, 3]",obstacle,left down down right down,left down down right down
666,True,True,True,2,2,"[1, 2]",,left down,left down
667,True,True,True,6,6,"[3, 4]",,right right right down down down,right right right down down down
668,False,False,False,5,5,"[3, 1]",obstacle,up right right down right,up right right down right
669,True,True,True,5,5,"[0, 5]",,up up up up up,up up up up up
670,True,True,True,4,4,"[2, 1]",,left left left down,left left left down
671,True,True,True,9,9,"[0, 0]",,up up up left left left left up left,up up up left left left left up left
672,True,True,True,5,5,"[3, 2]",,right right down down down,right right down down down
673,True,True,True,5,5,"[5, 2]",,left down down down down,left down down down down
674,True,True,True,6,6,"[3, 4]",,right right down down right down,right right down down right down
675,True,True,True,5,5,"[5, 2]",,right right down down down,right right down down down
676,True,True,True,2,2,"[0, 0]",,up left,up left
677,True,True,True,4,4,"[1, 4]",,up up right up,up up right up
678,True,True,True,7,7,"[5, 1]",,left left down down down down down,left left down down down down down
679,True,True,True,2,2,"[2, 5]",,right down,right down
680,True,True,True,3,3,"[3, 5]",,up right right,up right right
681,True,True,True,4,4,"[3, 3]",,down down down right,down down down right
682,True,True,True,6,6,"[5, 3]",,left down down left down down,left down down left down down
683,True,True,True,2,2,"[4, 3]",,left down,left down
684,True,True,True,1,1,"[1, 4]",,up,up
685,True,True,True,5,5,"[5, 2]",,left up left left down,left up left left down
686,True,True,True,3,3,"[4, 1]",,down down down,down down down
687,True,True,True,8,8,"[5, 1]",,left left left down down down down down,left left left down down down down down
688,False,False,False,7,6,"[1, 5]",out_of_bounds,right right down right down down left,right right down right down down left
689,True,True,True,4,4,"[0, 0]",,up left left left,up left left left
690,True,True,True,6,6,"[0, 4]",,up up up up up left,up up up up up left
691,True,True,True,3,3,"[2, 2]",,right down right,right down right
692,True,True,True,3,3,"[3, 2]",,down left down,down left down
693,True,True,True,1,1,"[2, 4]",,right,right
694,True,True,True,5,5,"[4, 5]",,right right right right right,right right right right right
695,True,True,True,4,4,"[2, 1]",,up up up left,up up up left
696,True,True,True,4,4,"[4, 5]",,down down down down,down down down down
697,True,True,True,5,5,"[2, 4]",,up up up right right,up up up right right
698,True,True,True,3,3,"[1, 4]",,up up left,up up left
699,True,True,True,4,4,"[3, 4]",,left down down down,left down down down
700,True,True,True,5,5,"[3, 0]",,down left left down down,down left left down down
701,True,True,True,1,1,"[3, 1]",,left,left
702,True,True,True,3,3,"[3, 2]",,up left left,up left left
703,True,True,True,2,2,"[3, 1]",,up right,up right
704,True,True,True,3,3,"[5, 1]",,left down down,left down down
705,True,True,True,2,2,"[3, 4]",,up right,up right
706,True,True,True,8,8,"[0, 5]",,up up right right right up right up,up up right right right up right up
707,True,True,True,3,3,"[2, 2]",,right up right,right up right
708,True,True,True,5,5,"[3, 2]",,left left down left down,left left down left down
709,True,True,True,6,6,"[4, 0]",,left left left left left down,left left left left left down
710,True,True,True,9,9,"[0, 1]",,up up up left left left up up right,up up up left left left up up right
711,True,True,True,4,4,"[0, 0]",,up up up up,up up up up
712,True,True,True,7,7,"[5, 4]",,down down right right down down down,down down right right down down down
713,True,True,True,5,5,"[0, 4]",,down right right up up,down right right up up
714,True,True,True,2,2,"[3, 2]",,right right,right right
715,True,True,True,1,1,"[5, 2]",,right,right
716,True,True,True,3,3,"[4, 3]",,left left down,left left down
717,True,True,True,2,2,"[0, 4]",,up up,up up
718,True,True,True,2,2,"[4, 0]",,left down,left down
719,True,True,True,3,3,"[3, 4]",,right right down,right right down
720,True,True,True,2,2,"[3, 1]",,up up,up up
722,False,False,False,7,7,"[2, 4]",obstacle,right down right down right right down,right down right down right right down
723,True,True,True,5,5,"[1, 3]",,left up up up up,left up up up up
724,True,True,True,2,2,"[4, 5]",,right up,right up
725,True,True,True,1,1,"[2, 4]",,left,left
726,True,True,True,3,3,"[3, 2]",,right down down,right down down
727,True,True,True,6,6,"[5, 0]",,down down left left down down,down down left left down down
728,True,True,True,6,6,"[5, 1]",,down down down right down down,down down down right down down
729,True,True,True,6,6,"[1, 0]",,up up left left left left,up up left left left left
730,True,True,True,7,7,"[3, 4]",,right right right right down down down,right right right right down down down
731,True,True,True,2,2,"[3, 5]",,down down,down down
732,True,True,True,1,1,"[4, 2]",,down,down
733,True,True,True,4,4,"[0, 1]",,left left left left,left left left left
734,True,True,True,6,6,"[2, 1]",,left left left down down left,left left left down down left
735,True,True,True,4,4,"[5, 0]",,left down down down,left down down down
736,False,False,False,5,9,"[2, 5]",obstacle,left down down right down,left down down right down
737,True,True,True,4,4,"[2, 2]",,right up up up,right up up up
738,True,True,True,1,1,"[2, 1]",,left,left
739,True,True,True,6,6,"[1, 1]",,up left left left up left,up left left left up left
740,True,True,True,4,4,"[2, 5]",,right down down right,right down down right
741,True,True,True,6,6,"[4, 0]",,left left left left left down,left left left left left down
742,True,True,True,4,4,"[0, 3]",,up up right right,up up right right
744,True,True,True,4,4,"[0, 5]",,up up up up,up up up up
745,True,True,True,3,3,"[5, 1]",,down down left,down down left
746,True,True,True,4,4,"[3, 5]",,down down right right,down down right right
747,True,True,True,9,9,"[4, 0]",,left left left left left down down down down,left left left left left down down down down
748,True,True,True,7,7,"[0, 0]",,up up left up up up left,up up left up up up left
749,True,True,True,3,3,"[3, 2]",,up right right,up right right
750,True,True,True,5,5,"[0, 3]",,up up up left up,up up up left up
751,True,True,True,7,7,"[1, 2]",,left up up up up left left,left up up up up left left
752,True,True,True,6,6,"[5, 0]",,left down down down down down,left down down down down down
753,True,True,True,2,2,"[2, 4]",,down down,down down
754,True,True,True,4,4,"[1, 1]",,up up up up,up up up up
755,True,True,True,6,6,"[5, 4]",,right down down down down down,right down down down down down
756,True,True,True,5,5,"[5, 3]",,down left down down down,down left down down down
757,True,True,True,4,4,"[0, 1]",,up up up left,up up up left
758,True,True,True,1,1,"[5, 2]",,down,down
759,True,True,True,2,2,"[4, 1]",,down down,down down
760,True,True,True,6,6,"[5, 1]",,left left left down down down,left left left down down down
761,True,True,True,4,4,"[4, 5]",,right right right right,right right right right
762,True,True,True,4,4,"[4, 5]",,right down down down,right down down down
763,True,True,True,4,4,"[5, 3]",,left down down left,left down down left
764,True,True,True,3,3,"[4, 2]",,right down down,right down down
765,True,True,True,6,6,"[0, 3]",,up up up left up up,up up up left up up
766,True,True,True,2,2,"[2, 4]",,down left,down left
767,True,True,True,2,2,"[4, 1]",,up left,up left
768,True,True,True,4,4,"[1, 3]",,up up up up,up up up up
769,True,True,True,6,6,"[4, 3]",,left left down down down down,left left down down down down
770,True,True,True,4,4,"[1, 5]",,right right right right,right right right right
771,True,True,True,6,6,"[4, 0]",,left left left down left down,left left left down left down
772,True,True,True,4,4,"[2, 3]",,up up up left,up up up left
773,True,True,True,5,5,"[2, 4]",,up up up right right,up up up right right
774,True,True,True,1,1,"[0, 4]",,right,right
775,True,True,True,4,4,"[0, 2]",,up up left left,up up left left
776,True,True,True,2,2,"[2, 5]",,up up,up up
777,True,True,True,3,3,"[3, 2]",,right down down,right down down
778,True,True,True,6,6,"[5, 1]",,up left left left left down,up left left left left down
779,True,True,True,1,1,"[2, 1]",,left,left
780,True,True,True,3,3,"[4, 3]",,down down down,down down down
781,True,True,True,1,1,"[4, 4]",,down,down
782,True,True,True,5,5,"[3, 3]",,right right down down down,right right down down down
783,True,True,True,4,4,"[2, 3]",,up up up left,up up up left
784,True,True,True,5,5,"[1, 4]",,up up up up right,up up up up right
785,True,True,True,2,2,"[5, 1]",,left left,left left
786,True,True,True,4,4,"[2, 4]",,up up up right,up up up right
787,True,True,True,2,2,"[3, 3]",,left left,left left
788,True,True,True,4,4,"[2, 5]",,up up up right,up up up right
789,True,True,True,4,4,"[3, 0]",,down down left down,down down left down
790,True,True,True,3,3,"[3, 0]",,up left left,up left left
791,True,True,True,4,4,"[3, 2]",,left left left down,left left left down
792,True,True,True,6,6,"[3, 4]",,up right right up right right,up right right up right right
793,True,True,True,2,2,"[0, 3]",,right up,right up
794,True,True,True,4,4,"[1, 4]",,up up right right,up up right right
795,True,True,True,2,2,"[1, 2]",,left left,left left
796,True,True,True,4,4,"[5, 3]",,right right down down,right right down down
797,True,True,True,3,3,"[1, 1]",,left down left,left down left
798,True,True,True,1,1,"[0, 0]",,up,up
799,True,True,True,1,1,"[5, 3]",,down,down
800,True,True,True,3,3,"[3, 0]",,left down left,left down left
801,True,True,True,5,5,"[2, 5]",,right right right down down,right right right down down
802,True,True,True,7,7,"[4, 5]",,right right down down down down right,right right down down down down right
803,True,True,True,3,3,"[5, 3]",,right right down,right right down
804,True,True,True,1,1,"[4, 4]",,left,left
805,True,True,True,2,2,"[4, 1]",,up right,up right
806,True,True,True,8,8,"[5, 3]",,right down right right down down down down,right down right right down down down down
807,False,False,False,5,7,"[2, 1]",obstacle,right down right right right,right down right right right
808,True,True,True,4,4,"[4, 2]",,down down right right,down down right right
809,True,True,True,2,2,"[2, 4]",,down right,down right
810,True,True,True,3,3,"[1, 2]",,right right down,right right down
811,True,True,True,3,3,"[0, 2]",,up up right,up up right
812,True,True,True,4,4,"[3, 2]",,up left up left,up left up left
813,True,True,True,1,1,"[5, 1]",,left,left
814,True,True,True,3,3,"[3, 1]",,left left up,left left up
815,True,True,True,2,2,"[1, 5]",,up right,up right
816,True,True,True,6,6,"[5, 1]",,left left down left down down,left left down left down down
817,False,False,False,3,5,"[3, 4]",obstacle,left down left,left down left
818,True,True,True,6,6,"[3, 0]",,left left up up left left,left left up up left left
819,True,True,True,4,4,"[4, 0]",,left left left left,left left left left
820,True,True,True,4,4,"[5, 3]",,right right right down,right right right down
821,True,True,True,2,2,"[2, 1]",,left left,left left
822,True,True,True,3,3,"[5, 0]",,left left down,left left down
823,True,True,True,5,5,"[2, 1]",,up left left left left,up left left left left
824,True,True,True,1,1,"[0, 3]",,right,right
825,True,True,True,6,6,"[5, 2]",,left down down down down down,left down down down down down
826,True,True,True,5,5,"[5, 5]",,down down down down down,down down down down down
827,True,True,True,3,3,"[3, 3]",,up left left,up left left
828,True,True,True,2,2,"[4, 0]",,left down,left down
829,True,True,True,8,8,"[5, 2]",,down left left left down down down down,down left left left down down down down
830,True,True,True,3,3,"[0, 0]",,up up up,up up up
831,True,True,True,3,3,"[5, 3]",,down left left,down left left
832,True,True,True,7,7,"[1, 5]",,up up right right right right right,up up right right right right right
833,False,False,False,6,6,"[3, 5]",obstacle,up up left left left down,up up left left left down
834,True,True,True,1,1,"[2, 3]",,up,up
835,True,True,True,4,4,"[2, 4]",,up up right right,up up right right
836,True,True,True,3,3,"[5, 3]",,right down down,right down down
837,True,True,True,4,4,"[4, 3]",,up right right right,up right right right
838,False,False,False,6,6,"[3, 3]",obstacle,right up up right up up,right up up right up up
839,True,True,True,6,6,"[1, 3]",,right right up up up left,right right up up up left
840,True,True,True,5,5,"[4, 4]",,right right down down down,right right down down down
841,True,True,True,5,5,"[5, 3]",,down down right right down,down down right right down
842,True,True,True,1,1,"[1, 2]",,down,down
843,True,True,True,2,2,"[5, 2]",,down down,down down
844,True,True,True,5,5,"[2, 2]",,up up left left left,up up left left left
845,True,True,True,4,4,"[0, 2]",,up up right right,up up right right
846,True,True,True,6,6,"[0, 5]",,up up right right right up,up up right right right up
847,True,True,True,4,4,"[5, 2]",,right down down down,right down down down
848,True,True,True,4,4,"[1, 2]",,up up right right,up up right right
849,True,True,True,5,5,"[0, 0]",,left left left left left,left left left left left
850,True,True,True,9,9,"[5, 0]",,down down left left left left down left down,down down left left left left down left down
851,True,True,True,3,3,"[3, 1]",,up left left,up left left
852,True,True,True,2,2,"[0, 1]",,up right,up right
853,True,True,True,2,2,"[0, 1]",,up right,up right
854,True,True,True,2,2,"[0, 3]",,up left,up left
855,True,True,True,3,3,"[3, 2]",,right right down,right right down
856,True,True,True,1,1,"[2, 2]",,left,left
857,False,False,False,0,9,"[0, 2]",invalid_action,,Goal not reachable
858,True,True,True,6,6,"[1, 1]",,up up up left left left,up up up left left left
859,True,True,True,2,2,"[5, 1]",,left left,left left
860,True,True,True,6,6,"[4, 1]",,left left left left down down,left left left left down down
861,True,True,True,8,8,"[0, 5]",,up up up up right right right right,up up up up right right right right
862,True,True,True,6,6,"[3, 2]",,left left left down down down,left left left down down down
863,True,True,True,3,3,"[2, 5]",,up up right,up up right
864,True,True,True,1,1,"[4, 2]",,down,down
865,True,True,True,3,3,"[1, 2]",,up left left,up left left
866,True,True,True,4,4,"[0, 4]",,up up up right,up up up right
867,False,False,False,8,8,"[2, 4]",obstacle,right right right down down down down right,right right right down down down down right
868,True,True,True,3,3,"[1, 3]",,left left down,left left down
869,True,True,True,1,1,"[2, 5]",,down,down
870,True,True,True,9,9,"[5, 5]",,right right right down down right down down down,right right right down down right down down down
871,True,True,True,5,5,"[3, 1]",,up left left left left,up left left left left
872,True,True,True,4,4,"[3, 5]",,up right right right,up right right right
873,True,True,True,8,8,"[1, 5]",,up up up up right right right right,up up up up right right right right
874,True,True,True,6,6,"[0, 5]",,up up right right right right,up up right right right right
875,True,True,True,3,3,"[1, 0]",,left left down,left left down
876,True,True,True,2,2,"[3, 4]",,right right,right right
877,False,False,False,6,8,"[4, 3]",obstacle,left up left left left down,left up left left left down
878,True,True,True,4,4,"[3, 5]",,right right right right,right right right right
879,True,True,True,2,2,"[0, 3]",,up up,up up
880,True,True,True,1,1,"[5, 3]",,left,left
881,True,True,True,6,6,"[2, 1]",,up left left left left down,up left left left left down
882,True,True,True,6,6,"[5, 0]",,left left left left down down,left left left left down down
883,False,False,False,5,5,"[0, 2]",obstacle,left down down left left,left down down left left
884,True,True,True,6,6,"[3, 1]",,up left up left left left,up left up left left left
