idx,success,feasible,optimal,action_count,optimal_length,end,error,actions,prediction
769,True,True,True,1,1,"[1, 2]",,up,up
770,True,True,True,4,4,"[3, 3]",,right right right down,right right right down
771,True,True,True,3,3,"[3, 1]",,left left down,left left down
772,True,True,True,5,5,"[3, 4]",,right right right up right,right right right up right
773,True,True,True,4,4,"[2, 0]",,left up up left,left up up left
774,True,True,True,4,4,"[2, 2]",,up left up left,up left up left
776,True,True,True,5,5,"[3, 0]",,up left left left down,up left left left down
777,True,True,True,3,3,"[3, 3]",,down right down,down right down
778,True,True,True,4,4,"[1, 1]",,up left up left,up left up left
779,True,True,True,1,1,"[1, 4]",,down,down
780,True,True,True,3,3,"[3, 2]",,up left left,up left left
781,True,True,True,5,5,"[0, 3]",,up right up right right,up right up right right
782,True,True,True,1,1,"[2, 3]",,right,right
783,True,True,True,5,5,"[0, 2]",,up up up up right,up up up up right
784,True,True,True,4,4,"[3, 4]",,right right down right,right right down right
785,True,True,True,5,5,"[4, 0]",,left left left left down,left left left left down
786,True,True,True,2,2,"[2, 2]",,up right,up right
787,True,True,True,4,4,"[3, 2]",,right down down down,right down down down
788,True,True,True,5,5,"[4, 0]",,down left down down down,down left down down down
789,True,True,True,2,2,"[2, 1]",,up right,up right
790,True,True,True,3,3,"[2, 0]",,up up left,up up left
791,False,False,False,4,8,"[2, 3]",obstacle,left up up right,left up up right
792,True,True,True,3,3,"[3, 2]",,up right right,up right right
793,True,True,True,6,6,"[4, 0]",,up left left left left down,up left left left left down
794,True,True,True,2,2,"[2, 1]",,up left,up left
795,True,True,True,3,3,"[2, 2]",,up right right,up right right
796,False,False,False,4,6,"[1, 4]",obstacle,right down down down,right down down down
797,True,True,True,4,4,"[1, 4]",,up right right down,up right right down
798,True,True,True,5,5,"[3, 0]",,up left left left left,up left left left left
799,True,True,True,1,1,"[1, 0]",,left,left
800,True,True,True,1,1,"[2, 0]",,left,left
801,True,True,True,1,1,"[4, 0]",,down,down
802,True,True,True,4,4,"[1, 0]",,up up left left,up up left left
803,True,True,True,5,5,"[1, 1]",,left up left up left,left up left up left
804,True,True,True,1,1,"[1, 2]",,up,up
805,False,False,False,5,9,"[2, 3]",obstacle,up left up up right,up left up up right
806,False,False,False,4,4,"[2, 3]",obstacle,right right up up,right right up up
807,True,True,True,1,1,"[4, 1]",,right,right
808,False,False,False,4,6,"[3, 4]",obstacle,right up up up,right up up up
809,False,False,False,6,8,"[1, 4]",obstacle,left down left left left down,left down left left left down
810,False,False,False,5,10,"[1, 2]",obstacle,right right down down right,right right down down right
811,True,True,True,1,1,"[0, 2]",,right,right
812,True,True,True,3,3,"[4, 4]",,right right right,right right right
813,True,True,True,2,2,"[0, 3]",,up left,up left
814,True,True,True,4,4,"[1, 4]",,right up up up,right up up up
815,True,True,True,2,2,"[3, 4]",,down down,down down
816,True,True,True,2,2,"[0, 0]",,up left,up left
817,True,True,True,1,1,"[2, 4]",,up,up
818,False,False,False,7,9,"[1, 2]",obstacle,right right down down down down right,right right down down down down right
819,False,False,False,5,9,"[3, 2]",obstacle,right up up up up,right up up up up
820,False,False,False,4,12,"[1, 1]",obstacle,right down down left,right down down left
821,True,True,True,1,1,"[0, 4]",,up,up
822,True,True,True,2,2,"[2, 4]",,down down,down down
823,False,False,False,6,10,"[1, 2]",obstacle,left down down down left left,left down down down left left
824,True,True,True,4,4,"[1, 0]",,up left left left,up left left left
825,False,False,False,6,8,"[1, 1]",obstacle,up left left down down left,up left left down down left
826,True,True,True,4,4,"[4, 3]",,down down down left,down down down left
827,False,False,False,6,12,"[3, 0]",obstacle,right right up up up left,right right up up up left
828,False,False,False,7,9,"[4, 0]",out_of_bounds,left left left up up up right,left left left up up up right
829,True,True,True,2,2,"[1, 2]",,left left,left left
830,False,False,False,8,9,"[4, 3]",obstacle,right right right up up up left left,right right right up up up left left
831,True,True,True,2,2,"[1, 1]",,right down,right down
832,True,True,True,5,5,"[2, 3]",,right right right down down,right right right down down
833,True,True,True,2,2,"[3, 4]",,down down,down down
834,False,False,False,6,8,"[4, 3]",obstacle,right right right up up up,right right right up up up
835,True,True,True,2,2,"[4, 1]",,down left,down left
836,True,True,True,1,1,"[1, 4]",,right,right
837,True,True,True,6,6,"[2, 4]",,right right right right up up,right right right right up up
838,True,True,True,2,2,"[0, 1]",,up right,up right
839,False,False,False,5,9,"[3, 2]",obstacle,right up up up left,right up up up left
840,True,True,True,4,4,"[4, 3]",,left down down right,left down down right
841,False,False,False,6,6,"[3, 1]",obstacle,down down down left down left,down down down left down left
842,True,True,True,3,3,"[2, 3]",,up right right,up right right
843,True,True,True,4,4,"[3, 1]",,down down left down,down down left down
844,True,True,True,2,2,"[2, 2]",,left left,left left
845,True,True,True,2,2,"[2, 3]",,up left,up left
846,True,True,True,5,5,"[4, 0]",,down left down left down,down left down left down
847,True,True,True,1,1,"[1, 2]",,down,down
848,True,True,True,2,2,"[3, 4]",,right down,right down
849,True,True,True,4,4,"[4, 4]",,right right down down,right right down down
850,True,True,True,2,2,"[3, 2]",,right down,right down
852,False,False,False,6,4,"[3, 0]",obstacle,up right right right down down,up right right right down down
853,True,True,True,1,1,"[3, 4]",,up,up
854,True,True,True,3,3,"[2, 2]",,left left down,left left down
855,True,True,True,5,5,"[0, 1]",,up up left left left,up up left left left
856,True,True,True,1,1,"[2, 1]",,up,up
858,True,True,True,5,5,"[3, 1]",,left down down down left,left down down down left
859,True,True,True,1,1,"[0, 2]",,right,right
860,True,True,True,2,2,"[3, 4]",,right up,right up
862,True,True,True,4,4,"[3, 1]",,left left left down,left left left down
864,True,True,True,6,6,"[4, 0]",,left left left down left down,left left left down left down
865,True,True,True,4,4,"[4, 3]",,down down down right,down down down right
866,True,True,True,2,2,"[0, 1]",,up left,up left
867,True,True,True,1,1,"[4, 3]",,left,left
868,False,True,False,5,6,"[3, 1]",,right down down left down,right down down left down
869,False,False,False,0,8,"[0, 4]",invalid_action,,Goal not reachable
870,True,True,True,3,3,"[1, 2]",,right right down,right right down
871,True,True,True,5,5,"[0, 2]",,up up up right right,up up up right right
872,True,True,True,6,6,"[1, 4]",,up up right right right right,up up right right right right
873,True,True,True,1,1,"[2, 3]",,down,down
874,True,True,True,5,5,"[1, 3]",,up up up right right,up up up right right
875,True,True,True,3,3,"[0, 2]",,up left up,up left up
876,True,True,True,2,2,"[3, 2]",,left down,left down
877,True,True,True,3,3,"[4, 1]",,right down down,right down down
878,True,True,True,1,1,"[3, 3]",,left,left
879,True,True,True,1,1,"[3, 1]",,left,left
880,True,True,True,5,5,"[0, 0]",,up up up left left,up up up left left
881,True,True,True,2,2,"[2, 2]",,down down,down down
882,True,True,True,2,2,"[3, 2]",,left down,left down
883,True,True,True,7,7,"[3, 4]",,right right down right down down right,right right down right down down right
884,True,True,True,5,5,"[3, 1]",,left left left down down,left left left down down
885,True,True,True,2,2,"[0, 0]",,up left,up left
886,True,True,True,3,3,"[2, 2]",,right right down,right right down
887,True,True,True,5,5,"[3, 2]",,right right down down down,right right down down down
888,True,True,True,4,4,"[3, 1]",,right down down down,right down down down
889,True,True,True,4,4,"[2, 0]",,up left left left,up left left left
890,True,True,True,5,5,"[0, 4]",,up up up right up,up up up right up
891,True,True,True,5,5,"[1, 1]",,up up up left left,up up up left left
892,True,True,True,2,2,"[0, 1]",,up right,up right
893,True,True,True,2,2,"[2, 0]",,down down,down down
894,True,True,True,1,1,"[1, 0]",,down,down
895,True,True,True,2,2,"[2, 1]",,up right,up right
896,True,True,True,7,7,"[0, 4]",,up up up right right right up,up up up right right right up
897,True,True,True,1,1,"[2, 2]",,right,right
898,True,True,True,2,2,"[4, 3]",,down down,down down
899,True,True,True,2,2,"[0, 2]",,up right,up right
900,True,True,True,4,4,"[2, 0]",,up left left left,up left left left
901,True,True,True,4,4,"[1, 3]",,right right right up,right right right up
902,False,False,False,2,6,"[0, 2]",obstacle,right down,right down
903,True,True,True,1,1,"[2, 2]",,right,right
904,True,True,True,4,4,"[4, 2]",,down down right right,down down right right
905,True,True,True,3,3,"[4, 4]",,down down down,down down down
906,True,True,True,5,5,"[4, 1]",,left down down left left,left down down left left
907,True,True,True,2,2,"[4, 2]",,down left,down left
908,True,True,True,4,4,"[2, 2]",,down left down left,down left down left
909,True,True,True,2,2,"[2, 2]",,down right,down right
910,True,True,True,5,5,"[4, 3]",,down left down down down,down left down down down
911,True,True,True,2,2,"[3, 0]",,left up,left up
912,True,True,True,4,4,"[1, 4]",,right right up right,right right up right
913,True,True,True,2,2,"[2, 4]",,right right,right right
914,True,True,True,5,5,"[4, 0]",,left left left down down,left left left down down
915,False,False,False,5,5,"[2, 2]",obstacle,down right down down left,down right down down left
916,True,True,True,1,1,"[3, 4]",,down,down
917,False,False,False,5,7,"[2, 1]",obstacle,down down down right down,down down down right down
918,True,True,True,5,5,"[1, 4]",,right right right right up,right right right right up
919,True,True,True,5,5,"[2, 4]",,up right right right right,up right right right right
920,True,True,True,3,3,"[1, 0]",,left up left,left up left
921,False,False,False,5,5,"[0, 2]",obstacle,up right right right down,up right right right down
922,True,True,True,3,3,"[4, 3]",,right right right,right right right
923,True,True,True,4,4,"[3, 3]",,right right right down,right right right down
924,False,False,False,4,4,"[4, 1]",obstacle,left up up right,left up up right
925,True,True,True,5,5,"[4, 4]",,right right right down down,right right right down down
926,True,True,True,2,2,"[4, 0]",,down down,down down
927,True,True,True,6,6,"[1, 1]",,up up left left left up,up up left left left up
928,True,True,True,5,5,"[0, 4]",,up up up right up,up up up right up
929,True,True,True,2,2,"[2, 1]",,up right,up right
930,True,True,True,1,1,"[3, 3]",,down,down
931,True,True,True,4,4,"[4, 2]",,left down down down,left down down down
932,True,True,True,6,6,"[3, 4]",,right down right right down down,right down right right down down
933,True,True,True,3,3,"[0, 4]",,up up up,up up up
934,True,True,True,2,2,"[3, 3]",,right down,right down
935,True,True,True,4,4,"[0, 4]",,up right right up,up right right up
936,True,True,True,6,6,"[0, 1]",,up up right up up left,up up right up up left
937,True,True,True,4,4,"[2, 1]",,up left left left,up left left left
938,True,True,True,5,5,"[2, 4]",,up up right right right,up up right right right
939,True,True,True,2,2,"[2, 3]",,right right,right right
940,True,True,True,5,5,"[0, 1]",,right right up up left,right right up up left
941,True,True,True,1,1,"[1, 3]",,left,left
942,True,True,True,6,6,"[4, 4]",,right right right right down down,right right right right down down
943,False,False,False,8,8,"[1, 2]",obstacle,up up up left left left left up,up up up left left left left up
944,True,True,True,3,3,"[2, 1]",,down down left,down down left
945,True,True,True,4,4,"[4, 0]",,left down down left,left down down left
946,True,True,True,6,6,"[2, 0]",,up up left left left left,up up left left left left
947,True,True,True,3,3,"[1, 2]",,up up up,up up up
948,True,True,True,3,3,"[3, 4]",,up right right,up right right
949,True,True,True,2,2,"[1, 2]",,left left,left left
950,True,True,True,5,5,"[2, 3]",,right right down right down,right right down right down
951,True,True,True,6,6,"[2, 0]",,up up left left left left,up up left left left left
952,True,True,True,4,4,"[2, 2]",,down left left down,down left left down
953,True,True,True,4,4,"[4, 4]",,right right right down,right right right down
954,True,True,True,3,3,"[2, 3]",,down right down,down right down
955,True,True,True,7,7,"[3, 4]",,right right down right right down down,right right down right right down down
956,True,True,True,1,1,"[1, 3]",,up,up
957,True,True,True,3,3,"[3, 4]",,right down down,right down down
958,True,True,True,4,4,"[0, 2]",,up left left up,up left left up
959,True,True,True,3,3,"[1, 2]",,right right down,right right down
960,True,True,True,3,3,"[3, 2]",,left left down,left left down
961,True,True,True,1,1,"[1, 2]",,down,down
962,True,True,True,2,2,"[2, 4]",,up right,up right
963,True,True,True,4,4,"[0, 4]",,up up right right,up up right right
964,True,True,True,5,5,"[0, 0]",,up left left left up,up left left left up
965,True,True,True,4,4,"[4, 4]",,down down down down,down down down down
966,True,True,True,2,2,"[0, 0]",,up up,up up
967,True,True,True,1,1,"[0, 3]",,up,up
968,True,True,True,3,3,"[2, 3]",,right right right,right right right
969,True,True,True,5,5,"[1, 0]",,left left down left left,left left down left left
970,True,True,True,3,3,"[2, 0]",,up left left,up left left
971,True,True,True,3,3,"[3, 2]",,left down down,left down down
972,True,True,True,1,1,"[0, 4]",,right,right
973,True,True,True,4,4,"[1, 2]",,up up up left,up up up left
974,True,True,True,8,8,"[4, 4]",,down right right right right down down down,down right right right right down down down
975,True,True,True,1,1,"[4, 4]",,right,right
976,True,True,True,3,3,"[1, 2]",,up right right,up right right
977,True,True,True,2,2,"[2, 4]",,right right,right right
978,True,True,True,4,4,"[0, 3]",,up right up right,up right up right
979,True,True,True,5,5,"[0, 0]",,left down left left up,left down left left up
980,True,True,True,2,2,"[4, 3]",,left down,left down
981,True,True,True,4,4,"[3, 2]",,left left down down,left left down down
982,True,True,True,3,3,"[4, 3]",,down down down,down down down
983,True,True,True,3,3,"[2, 2]",,up left left,up left left
984,True,True,True,1,1,"[2, 0]",,down,down
986,True,True,True,4,4,"[1, 4]",,up up up right,up up up right
987,True,True,True,4,4,"[1, 0]",,up left left left,up left left left
988,True,True,True,5,5,"[1, 4]",,up right right right right,up right right right right
989,True,True,True,4,4,"[0, 4]",,up up right right,up up right right
990,True,True,True,2,2,"[0, 4]",,right right,right right
991,False,False,False,5,9,"[2, 1]",obstacle,right up up right right,right up up right right
992,True,True,True,3,3,"[4, 4]",,down down down,down down down
993,False,False,False,5,7,"[1, 2]",obstacle,left up left left down,left up left left down
994,False,False,False,5,13,"[1, 2]",obstacle,right right down down left,right right down down left
995,True,True,True,4,4,"[4, 3]",,right right down right,right right down right
996,False,False,False,5,13,"[2, 1]",obstacle,right right up up left,right right up up left
997,False,False,False,6,6,"[2, 3]",obstacle,down down left down down right,down down left down down right
998,False,False,False,4,8,"[1, 2]",obstacle,left left down left,left left down left
999,True,True,True,1,1,"[1, 2]",,left,left
1000,True,True,True,4,4,"[4, 3]",,right right down right,right right down right
1001,False,False,False,6,11,"[2, 3]",obstacle,right down down left left down,right down down left left down
1002,False,False,False,5,6,"[1, 2]",obstacle,left down down right down,left down down right down
1003,True,True,True,5,5,"[4, 3]",,down down down down left,down down down down left
1004,True,True,True,1,1,"[1, 3]",,right,right
1005,True,True,True,4,4,"[0, 1]",,up left left left,up left left left
1006,True,True,True,2,2,"[2, 1]",,left up,left up
1007,True,True,True,1,1,"[3, 2]",,up,up
1008,True,True,True,5,5,"[0, 0]",,up left left left left,up left left left left
1009,False,False,False,6,10,"[2, 0]",obstacle,up up left up up right,up up left up up right
1010,False,False,False,5,9,"[1, 2]",obstacle,left left down down left,left left down down left
1011,False,False,False,5,5,"[3, 2]",obstacle,left up up up right,left up up up right
1012,False,False,False,7,9,"[2, 0]",obstacle,up left left up up up right,up left left up up up right
1013,False,False,False,4,10,"[2, 1]",obstacle,right up up right,right up up right
1014,True,True,True,2,2,"[3, 0]",,left left,left left
1015,True,True,True,6,6,"[3, 4]",,right right right down down down,right right right down down down
1016,True,True,True,4,4,"[3, 1]",,left left up left,left left up left
1017,True,True,True,4,4,"[4, 3]",,down right down right,down right down right
1018,True,True,True,3,3,"[1, 2]",,left left down,left left down
1019,False,False,False,3,9,"[2, 1]",obstacle,right up right,right up right
1020,True,True,True,5,5,"[3, 0]",,left left up left left,left left up left left
1023,True,True,True,1,1,"[4, 1]",,right,right
1026,True,True,True,3,3,"[2, 0]",,down left left,down left left
1027,True,True,True,7,7,"[4, 1]",,left down left down left down down,left down left down left down down
1029,True,True,True,6,6,"[4, 1]",,left left down left down down,left left down left down down
1030,True,True,True,4,4,"[3, 0]",,down left left down,down left left down
1031,True,True,True,1,1,"[3, 0]",,up,up
1032,True,True,True,1,1,"[2, 2]",,right,right
1033,True,True,True,6,6,"[4, 0]",,left down left left down down,left down left left down down
1034,True,True,True,1,1,"[2, 2]",,right,right
1035,True,True,True,2,2,"[4, 2]",,left left,left left
1036,True,True,True,5,5,"[3, 2]",,left down left down down,left down left down down
1037,True,True,True,3,3,"[3, 1]",,left up left,left up left
1038,True,True,True,4,4,"[4, 4]",,down down down down,down down down down
1039,True,True,True,2,2,"[4, 3]",,right right,right right
1040,False,False,False,6,6,"[2, 2]",obstacle,up up right right right up,up up right right right up
1041,True,True,True,4,4,"[4, 3]",,right right down right,right right down right
1042,True,True,True,3,3,"[4, 4]",,down right right,down right right
1043,True,True,True,4,4,"[4, 0]",,left left down down,left left down down
1045,True,True,True,2,2,"[4, 3]",,down left,down left
1046,True,True,True,5,5,"[4, 3]",,right right down down right,right right down down right
1047,True,True,True,2,2,"[4, 0]",,down down,down down
1048,True,True,True,1,1,"[3, 4]",,up,up
1049,True,True,True,1,1,"[2, 2]",,up,up
1050,True,True,True,2,2,"[3, 1]",,down down,down down
1051,True,True,True,3,3,"[0, 2]",,up right up,up right up
1052,True,True,True,4,4,"[3, 1]",,up left left left,up left left left
1053,True,True,True,4,4,"[2, 4]",,right right right down,right right right down
1054,True,True,True,3,3,"[1, 0]",,left left left,left left left
1055,True,True,True,2,2,"[2, 2]",,left left,left left
1056,True,True,True,2,2,"[1, 3]",,down left,down left
1057,True,True,True,4,4,"[4, 4]",,right down down down,right down down down
1058,True,True,True,4,4,"[2, 3]",,right up right right,right up right right
1059,True,True,True,2,2,"[1, 2]",,up up,up up
1060,True,True,True,4,4,"[1, 4]",,up up right right,up up right right
1061,True,True,True,5,5,"[2, 4]",,right up right right right,right up right right right
1062,True,True,True,3,3,"[2, 3]",,down left down,down left down
1063,True,True,True,4,4,"[1, 3]",,up up right right,up up right right
1064,True,True,True,5,5,"[3, 4]",,down right right down down,down right right down down
1065,True,True,True,4,4,"[1, 0]",,up left left left,up left left left
1066,True,True,True,2,2,"[3, 4]",,right right,right right
1067,True,True,True,1,1,"[1, 3]",,left,left
1068,True,True,True,5,5,"[2, 3]",,up right up right right,up right up right right
1069,True,True,True,2,2,"[1, 2]",,up left,up left
1070,True,True,True,6,6,"[0, 2]",,up up up left left up,up up up left left up
1071,True,True,True,3,3,"[1, 4]",,up up right,up up right
1072,True,True,True,2,2,"[3, 2]",,down down,down down
1073,True,True,True,1,1,"[2, 1]",,down,down
1074,True,True,True,3,3,"[2, 1]",,left left left,left left left
1075,True,True,True,5,5,"[3, 3]",,right right right down down,right right right down down
1076,True,True,True,1,1,"[4, 0]",,down,down
1077,True,True,True,2,2,"[2, 3]",,up right,up right
1078,True,True,True,6,6,"[4, 0]",,down left down down down left,down left down down down left
1079,True,True,True,1,1,"[4, 3]",,down,down
1080,True,True,True,3,3,"[3, 0]",,down down down,down down down
1081,True,True,True,1,1,"[1, 2]",,down,down
1082,True,True,True,3,3,"[1, 2]",,up up left,up up left
1083,True,True,True,4,4,"[1, 0]",,left left left down,left left left down
1084,True,True,True,2,2,"[0, 3]",,up right,up right
1085,True,True,True,5,5,"[4, 4]",,right down down down right,right down down down right
1086,True,True,True,5,5,"[3, 0]",,left left down down down,left left down down down
1087,True,True,True,3,3,"[1, 1]",,up left left,up left left
1088,True,True,True,1,1,"[1, 3]",,right,right
1089,True,True,True,1,1,"[3, 1]",,down,down
1090,True,True,True,4,4,"[2, 3]",,up right right right,up right right right
1091,True,True,True,7,7,"[1, 0]",,left up up up left left left,left up up up left left left
1092,True,True,True,3,3,"[1, 2]",,up right right,up right right
1093,True,True,True,3,3,"[1, 3]",,up right right,up right right
1094,True,True,True,4,4,"[4, 3]",,right down down down,right down down down
1095,True,True,True,2,2,"[1, 1]",,up right,up right
1096,True,True,True,2,2,"[1, 0]",,up left,up left
1097,True,True,True,3,3,"[1, 1]",,up up right,up up right
1098,True,True,True,2,2,"[2, 3]",,down down,down down
1099,True,True,True,4,4,"[2, 4]",,left up up right,left up up right
1100,True,True,True,2,2,"[0, 2]",,up right,up right
1101,True,True,True,4,4,"[1, 3]",,up up right right,up up right right
1102,True,True,True,1,1,"[2, 1]",,left,left
1103,True,True,True,1,1,"[0, 1]",,right,right
1104,True,True,True,3,3,"[3, 3]",,right down down,right down down
1105,True,True,True,3,3,"[1, 2]",,up right right,up right right
1106,True,True,True,8,8,"[0, 0]",,left up up up up left left left,left up up up up left left left
1107,True,True,True,2,2,"[0, 0]",,left left,left left
1108,True,True,True,1,1,"[1, 2]",,down,down
1109,True,True,True,2,2,"[0, 2]",,up up,up up
1110,True,True,True,5,5,"[3, 0]",,left left down down down,left left down down down
1111,False,False,False,6,6,"[3, 2]",obstacle,up left left left left up,up left left left left up
1112,True,True,True,7,7,"[4, 4]",,right right down right down down down,right right down right down down down
1113,True,True,True,5,5,"[0, 3]",,up up right right right,up up right right right
1114,True,True,True,4,4,"[1, 3]",,right right right down,right right right down
1115,True,True,True,3,3,"[2, 4]",,up up right,up up right
1116,False,False,False,4,4,"[2, 1]",obstacle,right up up left,right up up left
1117,False,False,False,7,7,"[1, 0]",obstacle,up right up right right right down,up right up right right right down
1118,False,False,False,6,6,"[2, 3]",obstacle,right up up left up up,right up up left up up
1119,True,True,True,3,3,"[4, 2]",,down left down,down left down
1120,False,False,False,6,6,"[0, 3]",obstacle,up right right right right down,up right right right right down
1121,True,True,True,1,1,"[2, 0]",,up,up
1122,True,True,True,1,1,"[3, 3]",,right,right
1123,True,True,True,3,3,"[0, 3]",,right right right,right right right
1124,True,True,True,3,3,"[0, 0]",,up up up,up up up
1125,True,True,True,4,4,"[3, 4]",,down right down down,down right down down
1126,True,True,True,5,5,"[0, 1]",,up up up left left,up up up left left
1127,True,True,True,1,1,"[3, 0]",,up,up
1128,True,True,True,5,5,"[4, 4]",,down right right right right,down right right right right
1129,True,True,True,2,2,"[3, 2]",,left left,left left
1130,True,True,True,6,6,"[3, 4]",,right right down right down down,right right down right down down
1131,False,False,False,6,8,"[3, 2]",obstacle,left down down left left left,left down down left left left
1132,True,True,True,1,1,"[0, 1]",,left,left
1133,True,True,True,5,5,"[3, 2]",,down down right right up,down down right right up
1134,True,True,True,6,6,"[2, 4]",,right right right up right up,right right right up right up
1135,False,False,False,7,7,"[1, 0]",obstacle,left left up up up right up,left left up up up right up
1136,True,True,True,5,5,"[4, 0]",,down left down left left,down left down left left
1137,False,False,False,6,6,"[2, 1]",obstacle,up right right right right down,up right right right right down
1138,True,True,True,4,4,"[2, 0]",,left left down down,left left down down
1139,True,True,True,5,5,"[4, 3]",,right down down down down,right down down down down
1140,False,False,False,5,9,"[2, 3]",obstacle,up up left left up,up up left left up
1141,False,False,False,5,7,"[3, 2]",obstacle,left up up up right,left up up up right
1142,True,True,True,3,3,"[3, 2]",,right right up,right right up
1143,True,True,True,2,2,"[0, 0]",,up left,up left
1144,True,True,True,3,3,"[0, 1]",,left left left,left left left
1145,True,True,True,2,2,"[4, 0]",,down down,down down
1146,True,True,True,3,3,"[4, 4]",,right right right,right right right
1147,True,True,True,4,4,"[3, 3]",,down down left down,down down left down
1148,True,True,True,5,5,"[0, 4]",,right right up up up,right right up up up
1149,False,False,False,6,10,"[1, 2]",obstacle,right right down down left down,right right down down left down
1150,True,True,True,1,1,"[3, 2]",,left,left
1151,True,True,True,7,7,"[4, 4]",,up right right down down down down,up right right down down down down
1152,False,False,False,7,7,"[2, 0]",obstacle,up right right up right right down,up right right up right right down
1153,True,True,True,2,2,"[4, 2]",,right right,right right
1154,True,True,True,3,3,"[3, 2]",,left down left,left down left
1155,True,True,True,3,3,"[3, 2]",,left down left,left down left
1156,False,False,False,6,6,"[2, 3]",obstacle,up left left up up right,up left left up up right
1157,False,False,False,4,4,"[1, 2]",obstacle,left down down right,left down down right
1158,True,True,True,1,1,"[0, 4]",,right,right
1159,True,True,True,2,2,"[0, 2]",,left left,left left
1160,True,True,True,3,3,"[4, 1]",,left left left,left left left
1161,True,True,True,4,4,"[4, 4]",,right right right right,right right right right
1162,False,False,False,5,7,"[2, 3]",obstacle,up right up up up,up right up up up
1163,False,False,False,5,10,"[1, 2]",obstacle,right down down left down,right down down left down
1164,True,True,True,1,1,"[1, 4]",,down,down
1165,True,True,True,3,3,"[3, 4]",,up right right,up right right
1166,True,True,True,2,2,"[4, 2]",,left left,left left
1167,True,True,True,4,4,"[2, 4]",,right right down down,right right down down
1168,True,True,True,3,3,"[4, 2]",,down right right,down right right
1169,False,False,False,9,10,"[3, 0]",obstacle,up right right right up up up left left,up right right right up up up left left
1170,True,True,True,5,5,"[3, 0]",,left left down down down,left left down down down
1171,True,True,True,2,2,"[1, 1]",,left left,left left
1172,True,True,True,6,6,"[1, 3]",,up up up right right right,up up up right right right
1173,True,True,True,2,2,"[3, 4]",,up right,up right
1174,True,True,True,5,5,"[2, 4]",,right down right right down,right down right right down
1175,True,True,True,7,7,"[3, 4]",,right down down right right up right,right down down right right up right
1176,True,True,True,2,2,"[1, 2]",,right down,right down
1177,True,True,True,3,3,"[0, 4]",,right right up,right right up
1178,True,True,True,5,5,"[3, 4]",,down right right down down,down right right down down
1179,True,True,True,5,5,"[3, 4]",,right right right down down,right right right down down
1180,True,True,True,1,1,"[4, 1]",,left,left
1181,True,True,True,4,4,"[3, 3]",,right down down left,right down down left
1182,True,True,True,5,5,"[4, 1]",,left left down down down,left left down down down
1183,False,False,False,5,7,"[3, 3]",obstacle,left left up up up,left left up up up
1184,True,True,True,3,3,"[1, 2]",,down left left,down left left
1185,True,True,True,3,3,"[3, 0]",,left down down,left down down
1186,True,True,True,3,3,"[0, 2]",,left left up,left left up
1187,True,True,True,2,2,"[1, 3]",,right right,right right
1188,True,True,True,7,7,"[2, 4]",,up right up right right right down,up right up right right right down
1189,True,True,True,5,5,"[3, 0]",,left left down down down,left left down down down
1190,True,True,True,5,5,"[0, 4]",,up right right right up,up right right right up
1191,True,True,True,5,5,"[3, 1]",,left left left down down,left left left down down
1192,False,False,False,5,7,"[3, 3]",obstacle,left left up up left,left left up up left
1193,True,True,True,6,6,"[2, 4]",,right up right right right down,right up right right right down
1194,True,True,True,5,5,"[0, 1]",,left up up up up,left up up up up
1195,True,True,True,4,4,"[4, 1]",,down down down down,down down down down
1196,True,True,True,3,3,"[0, 1]",,left up left,left up left
1197,True,True,True,1,1,"[3, 3]",,up,up
1198,True,True,True,4,4,"[4, 0]",,left down down down,left down down down
1199,True,True,True,1,1,"[2, 1]",,right,right
1200,True,True,True,4,4,"[1, 3]",,up right right up,up right right up
1201,True,True,True,2,2,"[4, 0]",,down down,down down
1202,False,False,False,5,5,"[4, 2]",obstacle,left left up up left,left left up up left
1203,True,True,True,2,2,"[1, 1]",,up up,up up
1204,True,True,True,2,2,"[4, 0]",,left down,left down
1205,True,True,True,3,3,"[3, 0]",,left up left,left up left
1206,True,True,True,1,1,"[0, 3]",,up,up
1207,False,False,False,5,5,"[3, 3]",obstacle,down down left left down,down down left left down
1208,True,True,True,5,5,"[2, 4]",,right down right right right,right down right right right
1209,True,True,True,2,2,"[3, 0]",,left down,left down
1210,False,False,False,6,6,"[2, 2]",obstacle,right right down down right right,right right down down right right
1211,True,True,True,5,5,"[1, 4]",,right up up up right,right up up up right
1212,True,True,True,3,3,"[2, 1]",,up up right,up up right
1213,True,True,True,1,1,"[1, 1]",,down,down
1214,True,True,True,3,3,"[4, 3]",,down right right,down right right
1215,False,False,False,5,5,"[0, 1]",obstacle,right up right right down,right up right right down
1216,True,True,True,3,3,"[4, 2]",,right down right,right down right
1217,True,True,True,4,4,"[4, 2]",,left down down left,left down down left
1218,True,True,True,2,2,"[3, 1]",,down down,down down
1219,True,True,True,2,2,"[2, 2]",,left left,left left
1220,True,True,True,3,3,"[3, 1]",,right down down,right down down
1221,True,True,True,5,5,"[4, 2]",,down down down down left,down down down down left
1222,True,True,True,4,4,"[4, 2]",,right down down left,right down down left
1223,True,True,True,3,3,"[3, 1]",,down down down,down down down
1224,True,True,True,4,4,"[1, 1]",,up left left up,up left left up
1225,True,True,True,4,4,"[1, 3]",,right up up up,right up up up
1226,True,True,True,2,2,"[2, 1]",,down down,down down
1227,True,True,True,5,5,"[4, 3]",,down right right down down,down right right down down
